ccbaCpno_item,ccbaMnm1_item
1123817780000,합천 해인사 법보전 목조비로자나불좌상 복장전적
1123817790000,합천 해인사 대적광전 목조비로자나불좌상 및 복장유물
1123817800000,합천 해인사 대적광전 목조비로자나불좌상 복장전적
1123117810000,대혜원명 동종
1123617820000,청자 퇴화문두꺼비모양 벼루
1123617830000,청자 상감국화모란유로죽문 매병 및 죽찰
1123617840000,청자 음각연화절지문 매병 및 죽찰
1122317850000,강화 전등사 목조석가여래삼불좌상
1122317860000,강화 전등사 목조지장보살삼존상 및 시왕상 일괄
1122317870000,강화 청련사 목조아미타여래좌상
1121117880000,남양주 수종사 팔각오층석탑 출토유물 일괄
1123117890000,안성 청룡사 소조석가여래삼존상
1123117900000,양평 용문사 금동관음보살좌상
1123117910000,여주 신륵사 목조아미타여래삼존상
1123117920000,남양주 봉선사 비로자나삼신괘불도
1123117930000,가평 현등사 동종
1123117940000,대불정여래밀인수증요의제보살만행수능엄경(언해) 권9
1121117950000,안성 청원사 건칠아미타여래좌상 복장전적
1123100001796,정선 필 해악팔경 및 송유팔현도 화첩
1123717970000,경주 불국사 영산회상도 및 사천왕 벽화
1123117980000,남양주 흥국사 소조석가여래삼존좌상 및 16나한상 일괄
1123817990000,합천 해인사 지장시왕도
1123618000000,보성 대원사 지장보살도 및 시왕도 일괄
1122218010000,대구 보성선원 목조석가여래삼존좌상 및 복장유물
1122218020000,대구 보성선원 목조석가여래삼존좌상 복장전적
1123118030000,구리 태조 건원릉 신도비
1121118040000,서울 태종 헌릉 신도비
1121118050000,서울 세종 영릉 신도비
1123818060000,합천 해인사 내전수함음소 권490 목판
1123618070000,해남 대흥사 천불전
1123118080000,남양주 수종사 팔각오층석탑
1122118090000,칠태부인경수연도
1122118100000,황리현명 청동북
1123218110000,평창 상원사 목조문수보살좌상 및 복장유물
1123218120000,평창 상원사 목조문수보살좌상 복장전적
1122218130000,대구 용연사 목조아미타여래삼존좌상 및 복장유물
1122218140000,대구 운흥사 목조아미타여래삼존좌상
1123418150000,홍가신 청난공신 교서 및 관련 고문서
1123818160000,창녕 관룡사 대웅전 관음보살 벽화
1123718170000,청도 운문사 대웅보전 관음보살·달마대사 벽화
1121118180000,서울 보타사 금동보살좌상
1121118190000,서울 봉은사 목조석가여래삼불좌상
1121118200000,서울 옥천암 마애보살좌상
1121118210000,서울 청룡사 석조지장보살삼존상 및 시왕상 일괄
1121118220000,서울 화계사 목조지장보살삼존상 및 시왕상 일괄
1121118230000,농경문 청동기
1122118240000,기장 장안사 석조석가여래삼불좌상
1123718250000,의성 만취당
1123818260000,양산 통도사 영산전
1123818270000,양산 통도사 대광명전
1121118280000,서울 보타사 마애보살좌상
1122518290000,대전 비래사 목조비로자나불좌상
1123118300000,분청사기 상감‘정통4년명’ 김명리 묘지
1123718310000,의성 대곡사 대웅전
1123218320000,인제 봉정암 오층석탑
1123518330000,김제 청룡사 목조관음보살좌상
1123618340000,나주 다보사 목조석가여래삼존상 및 소조십육나한좌상
1123718350000,정종 적개공신 교서 및 관련 고문서
1121118360000,초조본 불정최승다라니경
1121118370000,초조본 불설문수사리일백팔명범찬
1121118380000,초조본 법원주림 권82
1121118390000,초조본 불설일체여래금강삼업최상비밀대교왕경 권4
1123718400000,청송 보광사 극락전
1123618410000,강진 고성사 청동보살좌상
1123518420000,익산 관음사 목조보살입상
1123618430000,강진 정수사 석가여래삼불좌상
1123718440000,경주 월지 금동초심지가위
1123418450000,부여 사택지적비
1121118460000,대방광불화엄경 정원본 권8
1121118470000,대방광불화엄경 주본 권34
1121118480000,목우자수심결(언해)(2014)
1123818490000,남해 용문사 대웅전
1122218500000,대구 파계사 원통전
1123418510000,논산 쌍계사 소조석가여래삼불좌상
1123518520000,남원 선원사 목조지장보살삼존상 및 소조시왕상 일괄
1123518530000,완주 정수사 목조아미타여래삼존좌상
1123718540000,김천 고방사 아미타여래설법도
1123218550000,원주 구룡사 삼장보살도
1122218560000,대구 서봉사 지장시왕도
1123718570000,영천 은해사 염불왕생첩경도
1123318580000,보은 법주사 동종
1123718590000,김천 직지사 대웅전 수미단
1123418600000,부여 무량사 삼전패
1123618610000,보성 대원사 극락전 관음보살 달마대사 벽화
1123618620000,여수 흥국사 대웅전 관음보살 벽화
1123618630000,해남 대흥사 석가여래삼불좌상
1123818640000,소상팔경도
1123818650000,대방광불화엄경 주본 권72
1123718670000,경주 남산 창림사지 삼층석탑
1123718680000,포항 보경사 적광전
1121118690000,청자 상감운학문 매병
1123718700000,경주 황룡사 구층목탑 금동찰주본기
1123218710000,동제 염거화상 탑지
1123218720000,전 회양 장연리 금동관음보살좌상
1123218730000,원주 학성동 철조약사여래좌상
1122418740000,순천 매곡동 석탑 청동불감 및 금동아미타여래삼존좌상
1121118750000,정선 필 풍악도첩
1123518760000,완산부지도
1121118770000,봉화 태자사 낭공대사탑비
1121118780000,경주 호우총 출토 청동 ‘광개토대왕’명 호우
1121118790000,희경루방회도
1123318800000,청주 명암동 출토 ‘단산오옥’명 고려 먹
1121118810000,서울 창의문
1122118820100,고려 십육나한도(제7 가리가존자)
1121118820200,고려 십육나한도(제15 아벌다존자)
1121118830000,고려 오백나한도
1121118840000,신묘삼월 문무과전시방목
1121118850000,대불정여래밀인수증요의제보살만행수능엄경(2016)
1121118860000,재조본 유가사지론 권20
1121118870000,노영 필 아미타여래구존도 및 고려 태조 담무갈보살 예배도
1123618880000,구례 천은사 삼장보살도
1123618890000,구례 천은사 목조관세음보살좌상 및 대세지보살좌상
1123518900000,익산 심곡사 칠층석탑 출토 금동불감 및 금동아미타여래칠존좌상
1121118910000,서울 흥천사 금동천수관음보살좌상
1122218920000,익재난고 권6~7
1122218930000,역옹패설
1122218940000,퇴계선생문집
1123718950000,퇴계선생문집 목판
1122118960000,부산 운수사 대웅전
1123118970000,서경우 초상 및 함
1123118980000,서문중 초상 및 함
1121118990000,은제도금화형탁잔
1121119000000,주역참동계
1121119010100,조선왕조의궤(2016-1)
1123119010200,조선왕조의궤(2016-2)
1121119010300,조선왕조의궤(2016-3)
1123819010400,조선왕조의궤(2016-4)
1121119010500,조선왕조의궤(2016-5)
1122119010600,조선왕조의궤(2016-6)
1121119010700,조선왕조의궤(2016-7)
1121119010800,조선왕조의궤(2016-8)
1123219010900,조선왕조의궤(2016-9)
1121119011000,조선왕조의궤(2016-10)
1123319011100,조선왕조의궤(2016-11)
1121119011200,조선왕조의궤(2016-12)
1125019020000,제주향교 대성전
1121119030000,고려 수월관음보살도
1122219040000,김천 갈항사지 동·서 삼층석탑 출토 사리장엄구
1121119050000,서울 청진동 출토 백자항아리
1123719060000,대명률
1121119070000,함통6년명 청동북
1122319080000,묘법연화경 목판(2016)
1123619090000,대방광불화엄경소 목판
1123619100000,계초심학인문(언해) 목판
1123619110000,인천안목 목판
1123619120000,종경촬요 목판
1123619130000,청량답순종심요법문 목판
1123619140000,천지명양수륙잡문 목판
1123419150000,달마대사관심론 목판
1123419160000,달마대사혈맥론 목판
1123719170000,예천 야옹정
1123519180000,고창 문수사 목조석가여래삼불좌상
1123719190000,봉화 청량사 건칠약사여래좌상 및 복장유물
1123519200000,고창 문수사 목조지장보살좌상 및 시왕상 일괄
1122119210000,양산 금조총 출토 유물 일괄
1123819220000,부산 복천동 출토 금동관
1121119230000,정조 어찰첩
1123119240000,조선경국전
1121119250000,금강산 출토 이성계 발원 사리장엄구 일괄
1123119260000,협주명현십초시
1123119270000,박동형 초상 및 함
1123719280000,경주 미탄사지 삼층석탑
1122119290000,김윤겸 필 영남기행화첩
1121119300000,청자 퇴화초화문 표주박모양 주전자 및 승반
1121119310000,청자 죽순모양 주전자
1121119320000,청자 투각연당초문 붓꽂이
1123719330000,경주 불국사 삼장보살도
1123619340000,곡성 도림사 아미타여래설법도
1123719350000,경주 남산 용장계 지곡 제3사지 삼층석탑
1123319360000,최석정 초상 및 함
1122419370000,신여량 상가교서
1122419380000,신여량 밀부유서
1123719390000,대불정여래밀인수증요의제보살만행수능엄경(2017)
1123719400000,초조본 대방광불화엄경 주본 권41
1123319410000,청주 비중리 석조여래삼존상 및 석조여래입상
1123119420000,화성 용주사 대웅보전
1122119430000,재조본 사분율 권47~50
1123819440000,밀양 표충사 삼층석탑 출토 유물 일괄
1123719450000,구미 대둔사 대웅전
1122219460000,신한첩 곤
1123319470000,숙명신한첩
1123219480000,법계성범수륙승회수재의궤
1121119490000,정선 필 해악전신첩
1121119500000,정선 필 경교명승첩
1121119510000,정선 필 풍악내산총람도
1121119520000,정선 필 청풍계도
1121119530000,정선 필 여산초당도
1121119540000,청자 음각환문 병
1121119550000,청자 양각도철문 정형 향로
1123719560000,청도 용천사 영산회상도
1123719570000,청도 대비사 영산회상도
1123719580000,예천 보문사 삼장보살도
1123619590000,묘법연화경 목판(2017-1)
1123419600000,불설대보부모은중경(언해) 목판
1123419610000,묘법연화경 목판(2017-2)
1123419620000,계초심학인문 목판
1123419630000,도가논변모자리혹론 목판
1123419640000,몽산화상육도보설 목판
1123419650000,예수시왕생칠재의찬요 목판
1123419660000,성관자재구수육자선정 목판
1123419670000,오대진언 목판
1123819680000,금강반야바라밀경 및 제경
1121119690000,이광사 필 서결
1121119700000,김홍도 필 마상청앵도
1121119710000,김홍도 필 고사인물도
1121119720000,김홍도 필 과로도기도
1121119730000,신윤복 필 미인도
1121119740000,백자 사옹원인
1121119750000,나전경함
1123419760000,서산 명종대왕 태실 및 비
1121119770000,경주 방형대좌 석조여래좌상
1121119780000,김정희 필 대팽고회
1121119790000,김정희 필 차호호공
1121119800000,김정희 필 침계
1123219810000,속초 신흥사 극락보전
1121119820000,김정희 필 서원교필결후
1121119830000,김정희 필 난맹첩
1121119840000,이정 필 삼청첩
1121119850000,이징 필 산수화조도첩
1121119860000,심사정 필 촉잔도권
1121119870000,김득신 필 풍속도 화첩
1121119880000,감지은니 범망경보살계품
1121119890000,송조표전총류 권6∼11
1123519900000,대곡사명 감로왕도
1123519910000,익산 미륵사지 서탑 출토 사리장엄구
1123719920000,이숙기 좌리공신교서
1122419930000,분청사기 상감 ‘경태5년명’ 이선제 묘지
1121119940000,지장시왕도(2018)
1123219950000,평창 오대산 중대 적멸보궁
1123719960000,포항 보경사 비로자나불도
1122319970000,평양성도 병풍
1123619980000,진도 쌍계사 목조석가여래삼존좌상
1122219990000,대구 동화사 목조아미타여래삼존상
1121120000000,김홍도 필 삼공불환도
1121120010000,경주 황오동 금귀걸이
1125020020000,이익태 지영록
1123120030000,남양주 불암사 목조관음보살좌상
1121120040000,서울 칠보사 목조석가여래좌상
1123720050000,군위 법주사 괘불도
1123420060000,예산 대련사 비로자나불 괘불도
1123720070000,상주 남장사 영산회 괘불도
1121120080000,‘경선사’명 청동북
1123420090000,장철 정사공신녹권
1123720100000,경주 얼굴무늬 수막새
1123620110000,목포 달성사 목조지장보살삼존상 및 시왕상 일괄
1121120120000,‘회암사’명 약사여래삼존도
1123120130000,남양주 수종사 사리탑
1123220140000,제진언집 목판
