ccbaAsno_item,ccbaKdcd_item,ccbaCtcd_item
00520000,22,11
00520000,22,31
00520000,22,34
00520000,22,35
00520000,22,36
00530000,22,31
00530000,22,34
00530000,22,35
00530000,22,36
00540000,22,11
00540000,22,31
00540000,22,34
00540000,22,35
00540000,22,36
00550000,22,11
00550000,22,31
00550000,22,34
00550000,22,35
00550000,22,36
00560000,22,31
00560000,22,35
00560000,22,36
00560100,22,34
00560200,22,34
00560300,22,34
00560400,22,34
00570000,22,31
00570000,22,35
00570000,22,36
00580000,22,31
00580000,22,35
00580000,22,36
00590000,22,31
00590000,22,35
00590000,22,36
00600000,22,31
00600000,22,35
00600000,22,36
00610000,22,31
00610000,22,35
00610000,22,36
00620000,22,31
00620000,22,35
00620000,22,36
00630000,22,31
00630000,22,35
00630000,22,36
00640000,22,31
00640000,22,35
00640000,22,36
00650000,22,31
00650000,22,35
00660000,22,31
00010000,23,11
00010000,23,22
00010000,23,23
00010000,23,25
00010000,23,26
00010000,23,31
00010000,23,32
00010000,23,33
00010000,23,36
00010000,23,38
00010000,23,45
00010000,23,50
00020000,23,11
00020000,23,22
00020000,23,23
00020000,23,24
00020000,23,26
00020000,23,31
00020000,23,35
00020000,23,37
00020000,23,38
00020000,23,45
00020100,23,50
00020200,23,50
00020300,23,50
00020400,23,50
00020700,23,50
00020800,23,50
00020900,23,50
00021000,23,50
00021100,23,50
00021200,23,50
00021300,23,50
00021400,23,50
00021500,23,50
00021600,23,50
00021700,23,50
00021800,23,50
00021900,23,50
00022000,23,50
00022100,23,50
00022200,23,50
00022300,23,50
00022400,23,50
00022500,23,50
00022600,23,50
00022700,23,50
00022800,23,50
00022900,23,50
00023000,23,50
00023100,23,50
00023200,23,50
00023300,23,50
00023400,23,50
00023500,23,50
00023600,23,50
00023700,23,50
00023800,23,50
00023900,23,50
00024000,23,50
00024100,23,50
00024200,23,50
00024300,23,50
00030000,23,11
00030000,23,21
00030000,23,22
00030000,23,23
00030000,23,24
00030000,23,25
00030000,23,26
00030000,23,31
00030000,23,32
00030000,23,34
00030000,23,35
00030000,23,36
00030000,23,45
00030000,23,50
00040000,23,11
00040000,23,21
00040000,23,22
00040000,23,23
00040000,23,24
00040000,23,25
00040000,23,26
00040000,23,32
00040000,23,36
00040000,23,38
00040000,23,45
00040000,23,50
00050000,23,11
00050000,23,21
00050000,23,22
00050000,23,23
00050000,23,24
00050000,23,25
00050000,23,26
00050000,23,33
00050000,23,34
00050000,23,38
00050000,23,45
00060000,23,21
00060000,23,22
00060000,23,23
00060000,23,24
00060000,23,25
00060000,23,26
00060000,23,32
00060000,23,33
00060000,23,34
00060000,23,35
00060000,23,36
00060000,23,38
00060000,23,45
00060000,23,50
00070000,23,21
00070000,23,22
00070000,23,23
00070000,23,24
00070000,23,25
00070000,23,26
00070000,23,31
00070000,23,32
00070000,23,33
00070000,23,34
00070000,23,35
00070000,23,38
00070000,23,45
00070000,23,50
00080000,23,11
00080000,23,21
00080000,23,22
00080000,23,23
00080000,23,24
00080000,23,25
00080000,23,26
00080000,23,32
00080000,23,33
00080000,23,36
00080000,23,37
00090000,23,11
00090000,23,21
00090000,23,22
00090000,23,23
00090000,23,24
00090000,23,25
00090000,23,26
00090000,23,32
00090000,23,33
00090000,23,35
00090000,23,38
00090000,23,45
00090000,23,50
00100000,23,11
00100000,23,21
00100000,23,22
00100000,23,24
00100000,23,25
00100000,23,26
00100000,23,32
00100000,23,34
00100000,23,36
00100000,23,38
00100000,23,45
00100000,23,50
00110000,23,11
00110000,23,21
00110000,23,22
00110000,23,23
00110000,23,24
00110000,23,25
00110000,23,26
00110000,23,37
00110000,23,45
00110000,23,50
00120000,23,21
00120000,23,22
00120000,23,24
00120000,23,25
00120000,23,26
00120000,23,32
00120000,23,33
00120000,23,34
00120000,23,35
00120000,23,37
00120000,23,50
00130000,23,11
00130000,23,21
00130000,23,22
00130000,23,24
00130000,23,25
00130000,23,26
00130000,23,31
00130000,23,32
00130000,23,33
00130000,23,34
00130000,23,35
00130000,23,37
00130000,23,38
00130000,23,50
00130100,23,34
00140000,23,11
00140000,23,21
00140000,23,22
00140000,23,24
00140000,23,25
00140000,23,26
00140000,23,32
00140000,23,33
00140000,23,35
00140000,23,38
00140000,23,50
00150000,23,11
00150000,23,21
00150000,23,22
00150000,23,23
00150000,23,24
00150000,23,25
00150000,23,26
00150000,23,32
00150000,23,33
00150000,23,34
00150000,23,35
00150000,23,37
00150000,23,38
00160000,23,11
00160000,23,21
00160000,23,22
00160000,23,23
00160000,23,25
00160000,23,26
00160000,23,31
00160000,23,32
00160000,23,33
00160000,23,35
00160000,23,36
00160000,23,37
00160000,23,38
00170000,23,11
00170000,23,21
00170000,23,22
00170000,23,23
00170000,23,24
00170000,23,25
00170000,23,26
00170000,23,31
00170000,23,33
00170000,23,34
00170000,23,38
00170000,23,50
00180000,23,11
00180000,23,21
00180000,23,22
00180000,23,23
00180000,23,24
00180000,23,25
00180000,23,26
00180000,23,31
00180000,23,32
00180000,23,33
00180000,23,34
00180000,23,35
00180000,23,36
00180000,23,37
00180000,23,50
00190000,23,11
00190000,23,21
00190000,23,23
00190000,23,24
00190000,23,25
00190000,23,26
00190000,23,31
00190000,23,32
00190000,23,33
00190000,23,36
00190000,23,37
00190000,23,38
00190000,23,50
00200000,23,11
00200000,23,21
00200000,23,23
00200000,23,24
00200000,23,25
00200000,23,26
00200000,23,31
00200000,23,32
00200000,23,33
00200000,23,34
00200000,23,35
00200000,23,36
00200000,23,38
00210000,23,21
00210000,23,24
00210000,23,25
00210000,23,26
00210000,23,31
00210000,23,32
00210000,23,33
00210000,23,34
00210000,23,35
00210000,23,36
00210000,23,37
00210000,23,38
00210000,23,50
00220000,23,11
00220000,23,23
00220000,23,24
00220000,23,25
00220000,23,26
00220000,23,31
00220000,23,32
00220000,23,33
00220000,23,34
00220000,23,35
00220000,23,36
00220000,23,50
00230000,23,11
00230000,23,23
00230000,23,24
00230000,23,25
00230000,23,26
00230000,23,31
00230000,23,32
00230000,23,33
00230000,23,34
00230000,23,35
00230000,23,36
00230000,23,38
00230100,23,50
00230200,23,50
00230300,23,50
00230400,23,50
00230500,23,50
00230600,23,50
00230700,23,50
00230800,23,50
00230900,23,50
00231000,23,50
00231100,23,50
00231200,23,50
00231300,23,50
00231400,23,50
00231500,23,50
00231600,23,50
00231700,23,50
00231800,23,50
00231900,23,50
00232000,23,50
00232100,23,50
00232200,23,50
00232300,23,50
00240000,23,11
00240000,23,23
00240000,23,24
00240000,23,25
00240000,23,26
00240000,23,31
00240000,23,32
00240000,23,33
00240000,23,34
00240000,23,35
00240000,23,36
00240000,23,37
00240000,23,38
00240000,23,50
00250000,23,11
00250000,23,23
00250000,23,24
00250000,23,25
00250000,23,26
00250000,23,31
00250000,23,32
00250000,23,33
00250000,23,34
00250000,23,35
00250000,23,37
00250000,23,50
00260000,23,11
00260000,23,23
00260000,23,24
00260000,23,25
00260000,23,26
00260000,23,31
00260000,23,32
00260000,23,34
00260000,23,35
00260000,23,36
00260000,23,37
00260000,23,38
00260000,23,50
00270000,23,11
00270000,23,21
00270000,23,23
00270000,23,25
00270000,23,26
00270000,23,33
00270000,23,34
00270000,23,35
00270000,23,36
00270000,23,37
00270000,23,38
00270000,23,50
00280000,23,11
00280000,23,23
00280000,23,25
00280000,23,26
00280000,23,31
00280000,23,32
00280000,23,33
00280000,23,34
00280000,23,36
00280000,23,37
00280000,23,38
00290000,23,11
00290000,23,21
00290000,23,23
00290000,23,25
00290000,23,26
00290000,23,31
00290000,23,32
00290000,23,33
00290000,23,34
00290000,23,36
00290000,23,37
00290000,23,38
00290000,23,50
00300000,23,11
00300000,23,23
00300000,23,25
00300000,23,26
00300000,23,31
00300000,23,32
00300000,23,33
00300000,23,34
00300000,23,35
00300000,23,36
00300000,23,38
00300000,23,50
00310000,23,11
00310000,23,23
00310000,23,25
00310000,23,26
00310000,23,31
00310000,23,32
00310000,23,33
00310000,23,36
00310000,23,37
00310000,23,38
00310000,23,50
00320000,23,11
00320000,23,23
00320000,23,25
00320000,23,26
00320000,23,31
00320000,23,32
00320000,23,33
00320000,23,34
00320000,23,35
00320000,23,37
00320000,23,38
00330000,23,11
00330000,23,21
00330000,23,23
00330000,23,25
00330000,23,26
00330000,23,31
00330000,23,33
00330000,23,35
00330000,23,36
00330000,23,37
00330000,23,38
00330000,23,50
00340000,23,11
00340000,23,21
00340000,23,23
00340000,23,25
00340000,23,26
00340000,23,31
00340000,23,32
00340000,23,33
00340000,23,34
00340000,23,37
00340000,23,38
00340000,23,50
00350000,23,11
00350000,23,21
00350000,23,23
00350000,23,25
00350000,23,26
00350000,23,31
00350000,23,32
00350000,23,33
00350000,23,34
00350000,23,35
00350000,23,36
00350000,23,38
00360000,23,11
00360000,23,21
00360000,23,23
00360000,23,25
00360000,23,26
00360000,23,31
00360000,23,32
00360000,23,34
00360000,23,35
00360000,23,36
00360000,23,37
00360000,23,38
00370000,23,11
00370000,23,23
00370000,23,25
00370000,23,26
00370000,23,31
00370000,23,32
00370000,23,33
00370000,23,34
00370000,23,37
00370000,23,38
00380000,23,11
00380000,23,21
00380000,23,23
00380000,23,25
00380000,23,26
00380000,23,31
00380000,23,32
00380000,23,34
00380000,23,35
00380000,23,37
00380000,23,38
00380000,23,50
00390000,23,11
00390000,23,21
00390000,23,23
00390000,23,25
00390000,23,26
00390000,23,31
00390000,23,32
00390000,23,34
00390000,23,35
00390000,23,36
00390000,23,37
00390000,23,38
00390000,23,50
00400000,23,11
00400000,23,21
00400000,23,23
00400000,23,25
00400000,23,26
00400000,23,31
00400000,23,32
00400000,23,33
00400000,23,34
00400000,23,35
00400000,23,36
00400000,23,37
00400000,23,50
00410000,23,11
00410000,23,21
00410000,23,23
00410000,23,25
00410000,23,26
00410000,23,31
00410000,23,32
00410000,23,33
00410000,23,34
00410000,23,35
00410000,23,36
00410000,23,37
00410000,23,38
00410000,23,50
00420000,23,11
00420000,23,21
00420000,23,23
00420000,23,25
00420000,23,26
00420000,23,31
00420000,23,32
00420000,23,33
00420000,23,34
00420000,23,35
00420000,23,37
00420000,23,38
00420000,23,50
00430000,23,11
00430000,23,21
00430000,23,23
00430000,23,25
00430000,23,26
00430000,23,31
00430000,23,33
00430000,23,35
00430000,23,36
00430000,23,37
00430000,23,38
00430000,23,50
00440000,23,11
00440000,23,21
00440000,23,23
00440000,23,25
00440000,23,26
00440000,23,31
00440000,23,32
00440000,23,33
00440000,23,34
00440000,23,35
00440000,23,37
00440000,23,38
00450000,23,21
00450000,23,23
00450000,23,25
00450000,23,26
00450000,23,32
00450000,23,33
00450000,23,34
00450000,23,36
00450000,23,38
00460000,23,21
00460000,23,23
00460000,23,25
00460000,23,26
00460000,23,31
00460000,23,32
00460000,23,33
00460000,23,34
00460000,23,35
00460000,23,36
00460000,23,37
00460000,23,38
00470000,23,21
00470000,23,23
00470000,23,25
00470000,23,26
00470000,23,31
00470000,23,32
00470000,23,34
00470000,23,35
00470000,23,37
00470000,23,50
00480000,23,21
00480000,23,23
00480000,23,25
00480000,23,31
00480000,23,33
00480000,23,34
00480000,23,35
00480000,23,36
00480000,23,37
00480000,23,38
00480000,23,50
00490000,23,21
00490000,23,23
00490000,23,31
00490000,23,32
00490000,23,33
00490000,23,34
00490000,23,36
00490000,23,38
00490100,23,50
00490200,23,50
00490300,23,50
00490400,23,50
00490500,23,50
00490600,23,50
00490700,23,50
00490800,23,50
00490900,23,50
00491000,23,50
00500000,23,21
00500000,23,23
00500000,23,31
00500000,23,32
00500000,23,34
00500000,23,35
00500000,23,36
00500000,23,37
00510000,23,21
00510000,23,23
00510000,23,31
00510000,23,32
00510000,23,33
00510000,23,34
00510000,23,35
00510000,23,37
00510000,23,38
00510000,23,50
00520000,23,21
00520000,23,23
00520000,23,31
00520000,23,32
00520000,23,34
00520000,23,35
00520000,23,38
00530000,23,23
00530000,23,31
00530000,23,32
00530000,23,34
00530000,23,36
00530000,23,37
00530000,23,38
00530000,23,50
00540000,23,21
00540000,23,23
00540000,23,31
00540000,23,32
00540000,23,34
00540000,23,35
00540000,23,36
00540000,23,37
00540000,23,50
00550000,23,21
00550000,23,23
00550000,23,31
00550000,23,32
00550000,23,35
00550000,23,36
00550000,23,50
00560000,23,21
00560000,23,23
00560000,23,31
00560000,23,32
00560000,23,34
00560000,23,35
00560000,23,36
00560000,23,37
00560000,23,38
00560000,23,50
00570000,23,21
00570000,23,23
00570000,23,31
00570000,23,36
00570000,23,37
00570000,23,50
00580000,23,21
00580000,23,23
00580000,23,31
00580000,23,32
00580000,23,34
00580000,23,35
00580000,23,36
00580100,23,50
00580200,23,50
00580300,23,50
00580400,23,50
00590000,23,21
00590000,23,23
00590000,23,31
00590000,23,32
00590000,23,35
00590000,23,36
00590000,23,37
00590000,23,38
00600000,23,21
00600000,23,23
00600000,23,31
00600000,23,37
00600000,23,38
00600100,23,50
00600200,23,50
00600300,23,50
00600400,23,50
00610000,23,21
00610000,23,23
00610000,23,31
00610000,23,32
00610000,23,35
00610000,23,36
00610000,23,37
00610000,23,38
00610100,23,50
00620000,23,21
00620000,23,23
00620000,23,31
00620000,23,35
00620000,23,37
00620000,23,38
00620000,23,50
00630000,23,21
00630000,23,23
00630000,23,32
00630000,23,34
00630000,23,35
00630000,23,36
00630000,23,37
00630000,23,38
00640000,23,21
00640000,23,23
00640000,23,32
00640000,23,35
00640000,23,37
00640000,23,38
00640000,23,50
00650000,23,21
00650000,23,23
00650000,23,32
00650000,23,35
00650000,23,37
00650000,23,38
00650000,23,50
00660000,23,23
00660000,23,33
00660000,23,34
00660000,23,36
00660000,23,37
00660000,23,38
00660000,23,50
00670000,23,23
00670000,23,32
00670000,23,33
00670000,23,34
00670000,23,35
00670000,23,36
00670000,23,38
00670000,23,50
00670100,23,37
00670200,23,37
00670300,23,37
00680000,23,23
00680000,23,32
00680000,23,33
00680000,23,34
00680000,23,35
00680000,23,36
00680000,23,37
00680000,23,38
00680000,23,50
00690000,23,31
00690000,23,32
00690000,23,33
00690000,23,34
00690000,23,37
00690000,23,38
00700000,23,32
00700000,23,33
00700000,23,34
00700000,23,35
00700000,23,36
00700000,23,37
00700000,23,38
00710000,23,32
00710000,23,33
00710000,23,35
00710000,23,36
00720000,23,32
00720000,23,33
00720000,23,34
00720000,23,35
00720000,23,37
00730000,23,31
00730000,23,32
00730000,23,33
00730000,23,34
00730000,23,35
00730000,23,37
00730000,23,38
00740000,23,31
00740000,23,32
00740000,23,33
00740000,23,34
00740000,23,35
00740000,23,36
00740000,23,38
00750000,23,31
00750000,23,32
00750000,23,33
00750000,23,34
00750000,23,35
00750000,23,36
00750000,23,37
00760000,23,31
00760000,23,32
00760000,23,33
00760000,23,34
00760000,23,35
00760000,23,36
00760000,23,37
00770000,23,31
00770000,23,32
00770000,23,33
00770000,23,35
00770000,23,36
00770000,23,37
00770000,23,38
00780000,23,31
00780000,23,32
00780000,23,33
00780000,23,35
00780000,23,36
00780000,23,37
00790000,23,31
00790000,23,32
00790000,23,35
00790000,23,37
00790000,23,38
00800000,23,32
00800000,23,33
00800000,23,34
00800000,23,35
00800000,23,36
00800000,23,38
00810000,23,31
00810000,23,32
00810000,23,33
00810000,23,34
00810000,23,35
00810000,23,36
00810000,23,37
00810000,23,38
00820000,23,31
00820000,23,32
00820000,23,35
00820000,23,36
00820000,23,37
00820000,23,38
00830000,23,31
00830000,23,32
00830000,23,33
00830000,23,34
00830000,23,35
00830000,23,36
00830000,23,37
00830000,23,38
00840000,23,31
00840000,23,32
00840000,23,33
00840000,23,34
00840000,23,35
00840000,23,36
00840000,23,37
00850000,23,31
00850000,23,32
00850000,23,33
00850000,23,34
00850000,23,35
00850000,23,36
00850000,23,37
00860000,23,31
00860000,23,32
00860000,23,33
00860000,23,34
00860000,23,35
00860000,23,36
00860000,23,37
00860000,23,38
00870000,23,31
00870000,23,32
00870000,23,33
00870000,23,34
00870000,23,36
00870000,23,37
00870000,23,38
00880000,23,31
00880000,23,32
00880000,23,33
00880000,23,34
00880000,23,35
00880000,23,36
00880000,23,37
00880000,23,38
00890000,23,31
00890000,23,32
00890000,23,33
00890000,23,34
00890000,23,35
00890000,23,37
00890000,23,38
00900000,23,31
00900000,23,32
00900000,23,33
00900000,23,34
00900000,23,35
00900000,23,37
00900000,23,38
00910000,23,31
00910000,23,32
00910000,23,33
00910000,23,34
00910000,23,35
00910000,23,36
00910000,23,37
00910000,23,38
00920000,23,31
00920000,23,32
00920000,23,33
00920000,23,34
00920000,23,35
00920000,23,36
00920000,23,37
00930000,23,31
00930000,23,33
00930000,23,34
00930000,23,35
00930000,23,36
00940000,23,31
00940000,23,33
00940000,23,34
00940000,23,35
00940000,23,37
00940000,23,38
00950000,23,31
00950000,23,33
00950000,23,34
00950000,23,35
00950000,23,37
00950000,23,38
00960000,23,31
00960000,23,33
00960000,23,34
00960000,23,35
00960000,23,37
00960000,23,38
00970000,23,31
00970000,23,33
00970000,23,34
00970000,23,35
00970000,23,36
00970000,23,37
00970000,23,38
00980000,23,31
00980000,23,33
00980000,23,34
00980000,23,35
00980000,23,36
00980000,23,37
00980000,23,38
00990000,23,31
00990000,23,33
00990000,23,34
00990000,23,35
00990000,23,36
00990000,23,37
00990000,23,38
01000000,23,31
01000000,23,33
01000000,23,34
01000000,23,35
01000000,23,36
01000000,23,37
01000000,23,38
01010000,23,31
01010000,23,34
01010000,23,35
01010000,23,36
01010000,23,38
01020000,23,31
01020000,23,33
01020000,23,35
01020000,23,36
01020000,23,37
01020000,23,38
01030000,23,31
01030000,23,33
01030000,23,34
01030000,23,35
01030000,23,36
01030000,23,37
01030000,23,38
01040000,23,31
01040000,23,33
01040000,23,34
01040000,23,35
01040000,23,37
01040000,23,38
01050000,23,31
01050000,23,33
01050000,23,34
01050000,23,35
01050000,23,36
01050000,23,37
01050000,23,38
01060000,23,31
01060000,23,33
01060000,23,34
01060000,23,35
01060000,23,37
01060000,23,38
01070000,23,33
01070000,23,34
01070000,23,35
01070000,23,36
01070000,23,37
01070000,23,38
01080000,23,31
01080000,23,34
01080000,23,35
01080000,23,36
01080000,23,37
01080000,23,38
01090000,23,33
01090000,23,34
01090000,23,35
01090000,23,36
01090000,23,37
01090000,23,38
01100000,23,31
01100000,23,33
01100000,23,34
01100000,23,35
01100000,23,36
01100000,23,37
01100000,23,38
01110000,23,31
01110000,23,33
01110000,23,34
01110000,23,35
01110000,23,36
01110000,23,37
01110000,23,38
01120000,23,31
01120000,23,34
01120000,23,35
01120000,23,36
01120000,23,37
01120000,23,38
01130000,23,33
01130000,23,34
01130000,23,35
01130000,23,36
01130000,23,37
01130000,23,38
01140000,23,31
01140000,23,33
01140000,23,34
01140000,23,35
01140000,23,37
01140000,23,38
01150000,23,31
01150000,23,33
01150000,23,34
01150000,23,35
01150000,23,36
01150000,23,37
01150000,23,38
01160000,23,31
01160000,23,33
01160000,23,34
01160000,23,35
01160000,23,36
01160000,23,37
01160000,23,38
01170000,23,31
01170000,23,33
01170000,23,34
01170000,23,35
01170000,23,36
01170000,23,37
01170000,23,38
01180000,23,31
01180000,23,33
01180000,23,34
01180000,23,35
01180000,23,37
01180000,23,38
01190000,23,31
01190000,23,33
01190000,23,34
01190000,23,35
01190000,23,37
01190000,23,38
01200000,23,31
01200000,23,33
01200000,23,34
01200000,23,35
01200000,23,36
01200000,23,37
01200000,23,38
01210000,23,31
01210000,23,33
01210000,23,34
01210000,23,35
01210000,23,36
01210000,23,37
01210000,23,38
01220000,23,31
01220000,23,33
01220000,23,34
01220000,23,35
01220000,23,36
01220000,23,37
01220000,23,38
01230000,23,31
01230000,23,33
01230000,23,35
01230000,23,36
01230000,23,37
01230000,23,38
01240000,23,31
01240000,23,33
01240000,23,35
01240000,23,36
01240000,23,37
01240000,23,38
01250000,23,31
01250000,23,33
01250000,23,34
01250000,23,35
01250000,23,36
01250000,23,37
01250000,23,38
01260000,23,31
01260000,23,33
01260000,23,34
01260000,23,35
